Text,Label
"\""I give you every seed-bearing plant on the fact of the whole earth and every tree that has fruit with seed in it. They will be yours for good. And to all the beasts of the earth and all the birds of the air and all the creatures that move on the ground -- every thing that has the breath of life in it -- I gave every green plant for food.\"" And it was so.\""Genesis 1: 29-30"" You mean bones with soft tissue inside them, right? I read an article about that last month. It was from a T-Rex, yes.Dinosaur Shocker",1
You question others sources and credibility yet you parade around under the name of a giant cartoon Shake?,1
You sound like a guy who just doesn't like the taste of crow very much.,1
"You still trying to push your propaganda film? Let me ask you something, why would the fetus try and avoid the forceps? An infant will cheerfully try and grip a knife that is about to end it's life.",1
"You'd think that to be safe they'de let the fetus live. But no, they kill it. Smart.",1
"You're citing another crappy movie by Michael the Hutt? Man, it doesn't take an addicted researcher kept up two weeks by a thousand cups of coffee to know that Michael Moore is one of the most left-wing, anti-gun, troop-bashing producers in Hollywood. And what does that fat ignoramus have? He's ignorant. All he has is an opinion, just like you and I do. The fact that he is a celebrity does not make him any more knowledgeable than anyone else, especially when you consider that he thinks that he's the divine prophet of the universe, and that everything will be fine and dandy if you do what he says we should do.",1
"You're in luck Defender, we have a BONUS BONUS question for you today   How according to ""literal creation opinion"" did humans come to inhabit the entire globe?",1
Your extremist views are surfacing. It's likely you'd rather follow California into the pits of wierdism.,1
"Yup,   dismissing *spirituality* selfishly, one can conveniently substitute religions like ""legal-ism"".   So, a human-mother is equal to the abilities/wisdom of God now? -   Interesting thing:   How many mothers do *you* know,   who can successfully *champion* a person (hiding in coma-states of mind)?   Annie",1
"Yup. Give me an example of a true inaccuracy, instead of working to poke fun. Do you honestly think anyone will take you seriously (except the evolutionists) if you don't provide reasons for your apparent problem with scriptures. Are you scared because you see the ""ancients"" commenting on subjects you thought science had ""discovered"" since the ""enlightenment""? Man, how arrogant can you get? You remind me of the Pharasees. Arrogant presuppositions are no substitue for confronting your ignorance my friend. Either explain how the Bible speaks accurately on sophisticated subjects as given above, or don't bother posting.",1
"[quote=zsu2357;361600]   Now, now ZSU, we learned from comrade star gazer that GW created the Continental Army. I am sure these gentlemen have some equally illogical and inaccurate 'facts' to scatter around the barnyard",1
"and in the case of all prenatal medicine  it is the pregnant woman who is the patient  not the fetus. Shouldn't a doctor be able to act in the interests of the patient without fear of imprisonment? IIRC  this was the issue most important to Justice Harry Blackmun (a conservative appointed by Richard Nixon) who authored the court's opinion on Roe v. Wade.The Roe v. Wade Opinion"" a doctor can't kill someone else to save the life of another, so I would say that is probably not a good arguement. Not only that, find \right to privacy\"" in the constitution...oh wait  not there. Guess its on the back.""",1
